campaign_id,factor,factor_level,replication_index,seed,objective_id,relative_instance_dir,requested_constraint_count,realised_constraint_count,requested_virtual_node_count,realised_virtual_node_count,configuration_digest,instance_digest,generator_version,requested_objective_count,realised_objective_count,objective_count,selected_objective_index,selected_objective_shape_digest,selected_objective_constraint_count,total_constraint_count,useful_virtual_node_count,irrelevant_virtual_node_count,total_virtual_node_count,requirement_set_count,requirement_membership_link_count,maximum_membership_link_count,membership_density,realised_density,session_support_policy,graph_node_count,graph_edge_count
objective_count_stage10_c8_nv32,objective_count,20,3,796786883,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R003_OBJ0001,instances/level_000020/rep_003_seed_796786883,8,8,32,32,b08e64b77dd8fc77a9bb16265834a0810e74efc16b0f1b3a4bd74c7f0357590d,b31aa449758d22f9154b73f296d564ed71b104501b7dc46bd028945e0e79b736,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,a9be03d60fbb2719bbc8044a14a7a04968578dc33f342417dba42fc41d407443,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,4,1126922093,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R004_OBJ0001,instances/level_000020/rep_004_seed_1126922093,8,8,32,32,c364f4a8d2b2ed934b9df50c37bcf74af84377b31583b42b4218c678767db79d,d6d1bdb3a36ee51966d359ff6b8a7c098deb3dc95a7f5482d5ff056ac1e17c7f,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,2ef93ab3239bb6f22860fa2be008258d5625ff2102a5a8734b242b64ca4b0d31,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,5,809989256,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R005_OBJ0001,instances/level_000020/rep_005_seed_809989256,8,8,32,32,242fc8dfe9f714c046b8f878edc22b4a06f7ab74b65030198dc48aff43058bfd,983aa4e5a83676dd692f76d0235c3b39745530fdfcd3c3447eff6f5515e10bc5,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,813ede191d5aa347f4bea6367149d32eca754154c69165b893c3f3c76fbefc80,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,6,618554674,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R006_OBJ0001,instances/level_000020/rep_006_seed_618554674,8,8,32,32,3130eb7ca1d9aa771edd2c0ff147943fc7f2c29d1a22d925f16c0bf19c866231,99cba94bd01ec25547ad1770830079f8fdeb793bd379211cd83ee2c3d752e00b,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,e93a27110c6a00befb6250525c868d7a50fef8c7065d5a0b7c5a6b3af32c0f12,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,7,1363159082,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R007_OBJ0001,instances/level_000020/rep_007_seed_1363159082,8,8,32,32,1bc24dddea6dfdf9a0aabc0715903aefd8d369a7dd276d70c4c6ce28668d7002,c67fdab749788977f1cb14bade4b07bb88a647883491f5b848681fc5cb5bc5b1,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,8611c0709bbb3227a973fd7fd50027bf2db8ced95c2b6187612844215a7fff50,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,8,874332939,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R008_OBJ0001,instances/level_000020/rep_008_seed_874332939,8,8,32,32,7e7e5cda321c36ff433b928113518408adc0b797bd95fae93c58b3488f8b825a,2555a075e4182c1f8d158beccf93bd44faf32c3c4447eeb201ee6c99dab8caca,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,d3253fe65f24e582b4cc39a77d003ded60911c7d94bc9cb415e0076d2bc5ae3b,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,20,9,1767972531,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L20_R009_OBJ0001,instances/level_000020/rep_009_seed_1767972531,8,8,32,32,28fd7670bf577838d652b7bc2c30fcb6d341b4933153ae2efe18051322052d25,ff0ee8c365570a66de8cdde4a5c357bd81d57628334eda8174f31682d629ad17,mcad-sensitivity-e2.1-objective-count-v2,20,20,20,0,ab5676b63d84e5be388e52ce2115b978cc44e91f89a093f2d80a7354e6b0608c,8,160,480,160,640,320,640,1280,0.5,0.5,union_requirement_sets,980,960
objective_count_stage10_c8_nv32,objective_count,50,0,101,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R000_OBJ0001,instances/level_000050/rep_000_seed_101,8,8,32,32,f3063a2ab1b7825d07edb5a806ab81767f728553c675ee351ab5925d071033e3,5ccb03d2f931cc5e230a2382d2378968f8a1940caeccf0dc68dca8a61eb3fd9f,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,9c323d270de7e235b67473caa127927becaca5b27e285fe6580a5fb2c329406b,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,1,202,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R001_OBJ0001,instances/level_000050/rep_001_seed_202,8,8,32,32,825264323fac15b29f60e8f6d86943e16bf5bd127301559b6df7e151b0652e96,7a956a5eddc3d48dd077a739eea8c7e576f6c1ac6a64da123f5656f7b4be6683,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,4494a7a20b74d62bb9ac4a0cdff3eddc4de6ec1d0ef6fa8f85f2615d14d07b95,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,2,1198202409,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R002_OBJ0001,instances/level_000050/rep_002_seed_1198202409,8,8,32,32,66ae06bb655fe3abcd143af9696ba764fb74e77d085bd8e43c88d0512cf6be0e,4c6f60c6e4aa528b65f02d99cc3cdfd9564ae07250147813a054a77464ae0476,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,a2558b884eb755bc658dc6a324b9fc7f98a7dd1329eae352f299f6ab4e9b8e47,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,3,796786883,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R003_OBJ0001,instances/level_000050/rep_003_seed_796786883,8,8,32,32,2b4858e9c37a6a6d120592911408bb1dc5ba10fb40b8c8a0d72d3afc4e329164,685452046d386f497990843981f40a5dfdef598b09b9ff1a2b2c46b8bd71242e,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,a9be03d60fbb2719bbc8044a14a7a04968578dc33f342417dba42fc41d407443,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,4,1126922093,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R004_OBJ0001,instances/level_000050/rep_004_seed_1126922093,8,8,32,32,e996de6aa349125e555160d2d7205e4295a8960de6cf9cd8c0bad22a7ff55c0f,6a84167323d4cb12d9bb12a78f5baf6898c970a4bc249527852ceb77805c7a0d,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,2ef93ab3239bb6f22860fa2be008258d5625ff2102a5a8734b242b64ca4b0d31,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,5,809989256,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R005_OBJ0001,instances/level_000050/rep_005_seed_809989256,8,8,32,32,5b3169b3f9d8e16f289f5788ae8811bb87c9468945ba8f8646ce0f7e194503dd,489c448f96da26e0b76771534c071c3b5fd6dc20c9794a52f546f6f9e6eb414f,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,813ede191d5aa347f4bea6367149d32eca754154c69165b893c3f3c76fbefc80,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,6,618554674,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R006_OBJ0001,instances/level_000050/rep_006_seed_618554674,8,8,32,32,d1d1d9aac1c00364e506aebaba32bfe46c963d06ddeda5ecad60f80f5815f3b7,31bda73f69a96c6486996b8533af3e52ff7de2ce0b7ebbf7a51334ce37c7bf00,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,e93a27110c6a00befb6250525c868d7a50fef8c7065d5a0b7c5a6b3af32c0f12,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,7,1363159082,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R007_OBJ0001,instances/level_000050/rep_007_seed_1363159082,8,8,32,32,d090de4f893631048137c9a8129b94ec69d73241f0606647165f986d6fa280bd,ad7f6f242a9e75354f53bbcfba33f9b0fcb8d3d3b0ca9226a96a915ece46971c,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,8611c0709bbb3227a973fd7fd50027bf2db8ced95c2b6187612844215a7fff50,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,8,874332939,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R008_OBJ0001,instances/level_000050/rep_008_seed_874332939,8,8,32,32,738ff5a0f8351c6ddc127ff7b659085c4383e5716eb6c34ad4c05662cc0ccbcf,d3c44d540ebe471f7438ccad38d52027ce3f3b86f9ee65d783d178555d65c13e,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,d3253fe65f24e582b4cc39a77d003ded60911c7d94bc9cb415e0076d2bc5ae3b,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
objective_count_stage10_c8_nv32,objective_count,50,9,1767972531,O_OBJECTIVE_COUNT_STAGE10_C8_NV32_OBJECTIVE_COUNT_L50_R009_OBJ0001,instances/level_000050/rep_009_seed_1767972531,8,8,32,32,cce4fcc0f3d88a703234e72a625ae467969238b0fb2747ce73df054813f0279c,bc85f9ae0abd750318a1c3fd7109c2e5ffae73917f222be8459cabbea0dc635e,mcad-sensitivity-e2.1-objective-count-v2,50,50,50,0,ab5676b63d84e5be388e52ce2115b978cc44e91f89a093f2d80a7354e6b0608c,8,400,1200,400,1600,800,1600,3200,0.5,0.5,union_requirement_sets,2450,2400
