campaign_id,planned_session_index,planned_session_id,scenario_id,objective_id,profile,category,state,planned_length,scenario_file,objective_file
A_foodmart_deep_runtime_feasible,390,A_FM_RF_0391,fm_a_unit_sales_month_canned_foods_wa,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_WA,unit_sales_month,canned_foods,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_canned_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_canned_foods_wa.json
A_foodmart_deep_runtime_feasible,391,A_FM_RF_0392,fm_a_unit_sales_month_canned_foods_ca,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_CA,unit_sales_month,canned_foods,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_canned_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_canned_foods_ca.json
A_foodmart_deep_runtime_feasible,392,A_FM_RF_0393,fm_a_unit_sales_month_canned_foods_or,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_OR,unit_sales_month,canned_foods,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_canned_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_canned_foods_or.json
A_foodmart_deep_runtime_feasible,393,A_FM_RF_0394,fm_a_unit_sales_month_frozen_foods_wa,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_WA,unit_sales_month,frozen_foods,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_frozen_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_frozen_foods_wa.json
A_foodmart_deep_runtime_feasible,394,A_FM_RF_0395,fm_a_unit_sales_month_frozen_foods_ca,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_CA,unit_sales_month,frozen_foods,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_frozen_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_frozen_foods_ca.json
A_foodmart_deep_runtime_feasible,395,A_FM_RF_0396,fm_a_unit_sales_month_frozen_foods_or,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_OR,unit_sales_month,frozen_foods,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_unit_sales_month_frozen_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_unit_sales_month_frozen_foods_or.json
A_foodmart_deep_runtime_feasible,396,A_FM_RF_0397,fm_a_category_state_profitability_beer_and_wine_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_WA,category_state_profitability,beer_and_wine,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_beer_and_wine_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_beer_and_wine_wa.json
A_foodmart_deep_runtime_feasible,397,A_FM_RF_0398,fm_a_category_state_profitability_beer_and_wine_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_CA,category_state_profitability,beer_and_wine,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_beer_and_wine_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_beer_and_wine_ca.json
A_foodmart_deep_runtime_feasible,398,A_FM_RF_0399,fm_a_category_state_profitability_beer_and_wine_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_OR,category_state_profitability,beer_and_wine,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_beer_and_wine_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_beer_and_wine_or.json
A_foodmart_deep_runtime_feasible,399,A_FM_RF_0400,fm_a_category_state_profitability_dairy_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_WA,category_state_profitability,dairy,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_dairy_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_dairy_wa.json
A_foodmart_deep_runtime_feasible,400,A_FM_RF_0401,fm_a_category_state_profitability_dairy_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_CA,category_state_profitability,dairy,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_dairy_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_dairy_ca.json
A_foodmart_deep_runtime_feasible,401,A_FM_RF_0402,fm_a_category_state_profitability_dairy_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_OR,category_state_profitability,dairy,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_dairy_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_dairy_or.json
A_foodmart_deep_runtime_feasible,402,A_FM_RF_0403,fm_a_category_state_profitability_produce_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_WA,category_state_profitability,produce,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_produce_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_produce_wa.json
A_foodmart_deep_runtime_feasible,403,A_FM_RF_0404,fm_a_category_state_profitability_produce_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_CA,category_state_profitability,produce,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_produce_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_produce_ca.json
A_foodmart_deep_runtime_feasible,404,A_FM_RF_0405,fm_a_category_state_profitability_produce_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_OR,category_state_profitability,produce,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_produce_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_produce_or.json
A_foodmart_deep_runtime_feasible,405,A_FM_RF_0406,fm_a_category_state_profitability_snack_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_WA,category_state_profitability,snack_foods,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_snack_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_snack_foods_wa.json
A_foodmart_deep_runtime_feasible,406,A_FM_RF_0407,fm_a_category_state_profitability_snack_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_CA,category_state_profitability,snack_foods,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_snack_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_snack_foods_ca.json
A_foodmart_deep_runtime_feasible,407,A_FM_RF_0408,fm_a_category_state_profitability_snack_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_OR,category_state_profitability,snack_foods,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_snack_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_snack_foods_or.json
A_foodmart_deep_runtime_feasible,408,A_FM_RF_0409,fm_a_category_state_profitability_canned_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_WA,category_state_profitability,canned_foods,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_canned_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_canned_foods_wa.json
A_foodmart_deep_runtime_feasible,409,A_FM_RF_0410,fm_a_category_state_profitability_canned_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_CA,category_state_profitability,canned_foods,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_canned_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_canned_foods_ca.json
A_foodmart_deep_runtime_feasible,410,A_FM_RF_0411,fm_a_category_state_profitability_canned_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_OR,category_state_profitability,canned_foods,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_canned_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_canned_foods_or.json
A_foodmart_deep_runtime_feasible,411,A_FM_RF_0412,fm_a_category_state_profitability_frozen_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_WA,category_state_profitability,frozen_foods,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_frozen_foods_wa.json
A_foodmart_deep_runtime_feasible,412,A_FM_RF_0413,fm_a_category_state_profitability_frozen_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_CA,category_state_profitability,frozen_foods,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_frozen_foods_ca.json
A_foodmart_deep_runtime_feasible,413,A_FM_RF_0414,fm_a_category_state_profitability_frozen_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_OR,category_state_profitability,frozen_foods,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_category_state_profitability_frozen_foods_or.json
A_foodmart_deep_runtime_feasible,414,A_FM_RF_0415,fm_a_coverage_and_guard_mix_beer_and_wine_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_WA,coverage_and_guard_mix,beer_and_wine,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_beer_and_wine_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_beer_and_wine_wa.json
A_foodmart_deep_runtime_feasible,415,A_FM_RF_0416,fm_a_coverage_and_guard_mix_beer_and_wine_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_CA,coverage_and_guard_mix,beer_and_wine,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_beer_and_wine_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_beer_and_wine_ca.json
A_foodmart_deep_runtime_feasible,416,A_FM_RF_0417,fm_a_coverage_and_guard_mix_beer_and_wine_or,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_OR,coverage_and_guard_mix,beer_and_wine,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_beer_and_wine_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_beer_and_wine_or.json
A_foodmart_deep_runtime_feasible,417,A_FM_RF_0418,fm_a_coverage_and_guard_mix_dairy_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_WA,coverage_and_guard_mix,dairy,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_dairy_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_dairy_wa.json
A_foodmart_deep_runtime_feasible,418,A_FM_RF_0419,fm_a_coverage_and_guard_mix_dairy_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_CA,coverage_and_guard_mix,dairy,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_dairy_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_dairy_ca.json
A_foodmart_deep_runtime_feasible,419,A_FM_RF_0420,fm_a_coverage_and_guard_mix_dairy_or,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_OR,coverage_and_guard_mix,dairy,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_dairy_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_dairy_or.json
A_foodmart_deep_runtime_feasible,420,A_FM_RF_0421,fm_a_coverage_and_guard_mix_produce_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_WA,coverage_and_guard_mix,produce,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_produce_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_produce_wa.json
A_foodmart_deep_runtime_feasible,421,A_FM_RF_0422,fm_a_coverage_and_guard_mix_produce_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_CA,coverage_and_guard_mix,produce,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_produce_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_produce_ca.json
A_foodmart_deep_runtime_feasible,422,A_FM_RF_0423,fm_a_coverage_and_guard_mix_produce_or,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_OR,coverage_and_guard_mix,produce,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_produce_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_produce_or.json
A_foodmart_deep_runtime_feasible,423,A_FM_RF_0424,fm_a_coverage_and_guard_mix_snack_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_WA,coverage_and_guard_mix,snack_foods,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_snack_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_snack_foods_wa.json
A_foodmart_deep_runtime_feasible,424,A_FM_RF_0425,fm_a_coverage_and_guard_mix_snack_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_CA,coverage_and_guard_mix,snack_foods,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_snack_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_snack_foods_ca.json
A_foodmart_deep_runtime_feasible,425,A_FM_RF_0426,fm_a_coverage_and_guard_mix_snack_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_OR,coverage_and_guard_mix,snack_foods,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_snack_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_snack_foods_or.json
A_foodmart_deep_runtime_feasible,426,A_FM_RF_0427,fm_a_coverage_and_guard_mix_canned_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_WA,coverage_and_guard_mix,canned_foods,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_canned_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_canned_foods_wa.json
A_foodmart_deep_runtime_feasible,427,A_FM_RF_0428,fm_a_coverage_and_guard_mix_canned_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_CA,coverage_and_guard_mix,canned_foods,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_canned_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_canned_foods_ca.json
A_foodmart_deep_runtime_feasible,428,A_FM_RF_0429,fm_a_coverage_and_guard_mix_canned_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_OR,coverage_and_guard_mix,canned_foods,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_canned_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_canned_foods_or.json
A_foodmart_deep_runtime_feasible,429,A_FM_RF_0430,fm_a_coverage_and_guard_mix_frozen_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_WA,coverage_and_guard_mix,frozen_foods,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_frozen_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_frozen_foods_wa.json
A_foodmart_deep_runtime_feasible,430,A_FM_RF_0431,fm_a_coverage_and_guard_mix_frozen_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_CA,coverage_and_guard_mix,frozen_foods,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_frozen_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_frozen_foods_ca.json
A_foodmart_deep_runtime_feasible,431,A_FM_RF_0432,fm_a_coverage_and_guard_mix_frozen_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_OR,coverage_and_guard_mix,frozen_foods,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_coverage_and_guard_mix_frozen_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_coverage_and_guard_mix_frozen_foods_or.json
A_foodmart_deep_runtime_feasible,432,A_FM_RF_0433,fm_a_sales_profit_month_beer_and_wine_wa,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_WA,sales_profit_month,beer_and_wine,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_beer_and_wine_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_beer_and_wine_wa.json
A_foodmart_deep_runtime_feasible,433,A_FM_RF_0434,fm_a_sales_profit_month_beer_and_wine_ca,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_CA,sales_profit_month,beer_and_wine,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_beer_and_wine_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_beer_and_wine_ca.json
A_foodmart_deep_runtime_feasible,434,A_FM_RF_0435,fm_a_sales_profit_month_beer_and_wine_or,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_OR,sales_profit_month,beer_and_wine,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_beer_and_wine_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_beer_and_wine_or.json
A_foodmart_deep_runtime_feasible,435,A_FM_RF_0436,fm_a_sales_profit_month_dairy_wa,O_FM_A_SALES_PROFIT_MONTH_DAIRY_WA,sales_profit_month,dairy,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_dairy_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_dairy_wa.json
A_foodmart_deep_runtime_feasible,436,A_FM_RF_0437,fm_a_sales_profit_month_dairy_ca,O_FM_A_SALES_PROFIT_MONTH_DAIRY_CA,sales_profit_month,dairy,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_dairy_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_dairy_ca.json
A_foodmart_deep_runtime_feasible,437,A_FM_RF_0438,fm_a_sales_profit_month_dairy_or,O_FM_A_SALES_PROFIT_MONTH_DAIRY_OR,sales_profit_month,dairy,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_dairy_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_dairy_or.json
A_foodmart_deep_runtime_feasible,438,A_FM_RF_0439,fm_a_sales_profit_month_produce_wa,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_WA,sales_profit_month,produce,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_produce_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_produce_wa.json
A_foodmart_deep_runtime_feasible,439,A_FM_RF_0440,fm_a_sales_profit_month_produce_ca,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_CA,sales_profit_month,produce,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_produce_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_produce_ca.json
A_foodmart_deep_runtime_feasible,440,A_FM_RF_0441,fm_a_sales_profit_month_produce_or,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_OR,sales_profit_month,produce,OR,12,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_produce_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_produce_or.json
A_foodmart_deep_runtime_feasible,441,A_FM_RF_0442,fm_a_sales_profit_month_snack_foods_wa,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_WA,sales_profit_month,snack_foods,WA,4,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_snack_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_snack_foods_wa.json
A_foodmart_deep_runtime_feasible,442,A_FM_RF_0443,fm_a_sales_profit_month_snack_foods_ca,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_CA,sales_profit_month,snack_foods,CA,5,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_snack_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_snack_foods_ca.json
A_foodmart_deep_runtime_feasible,443,A_FM_RF_0444,fm_a_sales_profit_month_snack_foods_or,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_OR,sales_profit_month,snack_foods,OR,6,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_snack_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_snack_foods_or.json
A_foodmart_deep_runtime_feasible,444,A_FM_RF_0445,fm_a_sales_profit_month_canned_foods_wa,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_WA,sales_profit_month,canned_foods,WA,7,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_canned_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_canned_foods_wa.json
A_foodmart_deep_runtime_feasible,445,A_FM_RF_0446,fm_a_sales_profit_month_canned_foods_ca,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_CA,sales_profit_month,canned_foods,CA,8,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_canned_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_canned_foods_ca.json
A_foodmart_deep_runtime_feasible,446,A_FM_RF_0447,fm_a_sales_profit_month_canned_foods_or,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_OR,sales_profit_month,canned_foods,OR,9,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_canned_foods_or.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_canned_foods_or.json
A_foodmart_deep_runtime_feasible,447,A_FM_RF_0448,fm_a_sales_profit_month_frozen_foods_wa,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_WA,sales_profit_month,frozen_foods,WA,10,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_frozen_foods_wa.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_frozen_foods_wa.json
A_foodmart_deep_runtime_feasible,448,A_FM_RF_0449,fm_a_sales_profit_month_frozen_foods_ca,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_CA,sales_profit_month,frozen_foods,CA,11,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/scenarios/fm_a_sales_profit_month_frozen_foods_ca.json,experiments/article/real_execution/foodmart_campaign_a_library_runtime_feasible/objectives/objective_fm_a_sales_profit_month_frozen_foods_ca.json
