campaign_id,session_instance_id,session_template_id,objective_id,dataset_id,dw_id,planned_backend_id,planned_length,selected_query_prefix,complexity_level,virtual_node_depth,superposition_width,generation_status
A_foodmart_deep,A_FM_S0689,fm_a_sales_profit_month_canned_foods_wa,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0690,fm_a_sales_profit_month_canned_foods_ca,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0691,fm_a_sales_profit_month_canned_foods_or,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0692,fm_a_sales_profit_month_canned_foods_bc,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0693,fm_a_sales_profit_month_frozen_foods_wa,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0694,fm_a_sales_profit_month_frozen_foods_ca,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0695,fm_a_sales_profit_month_frozen_foods_or,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0696,fm_a_sales_profit_month_frozen_foods_bc,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0697,fm_a_unit_sales_month_beer_and_wine_wa,O_FM_A_UNIT_SALES_MONTH_BEER_AND_WINE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0698,fm_a_unit_sales_month_beer_and_wine_ca,O_FM_A_UNIT_SALES_MONTH_BEER_AND_WINE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0699,fm_a_unit_sales_month_beer_and_wine_or,O_FM_A_UNIT_SALES_MONTH_BEER_AND_WINE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0700,fm_a_unit_sales_month_beer_and_wine_bc,O_FM_A_UNIT_SALES_MONTH_BEER_AND_WINE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0701,fm_a_unit_sales_month_dairy_wa,O_FM_A_UNIT_SALES_MONTH_DAIRY_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0702,fm_a_unit_sales_month_dairy_ca,O_FM_A_UNIT_SALES_MONTH_DAIRY_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0703,fm_a_unit_sales_month_dairy_or,O_FM_A_UNIT_SALES_MONTH_DAIRY_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0704,fm_a_unit_sales_month_dairy_bc,O_FM_A_UNIT_SALES_MONTH_DAIRY_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0705,fm_a_unit_sales_month_produce_wa,O_FM_A_UNIT_SALES_MONTH_PRODUCE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0706,fm_a_unit_sales_month_produce_ca,O_FM_A_UNIT_SALES_MONTH_PRODUCE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0707,fm_a_unit_sales_month_produce_or,O_FM_A_UNIT_SALES_MONTH_PRODUCE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0708,fm_a_unit_sales_month_produce_bc,O_FM_A_UNIT_SALES_MONTH_PRODUCE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0709,fm_a_unit_sales_month_snack_foods_wa,O_FM_A_UNIT_SALES_MONTH_SNACK_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0710,fm_a_unit_sales_month_snack_foods_ca,O_FM_A_UNIT_SALES_MONTH_SNACK_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0711,fm_a_unit_sales_month_snack_foods_or,O_FM_A_UNIT_SALES_MONTH_SNACK_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0712,fm_a_unit_sales_month_snack_foods_bc,O_FM_A_UNIT_SALES_MONTH_SNACK_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0713,fm_a_unit_sales_month_canned_foods_wa,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0714,fm_a_unit_sales_month_canned_foods_ca,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0715,fm_a_unit_sales_month_canned_foods_or,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0716,fm_a_unit_sales_month_canned_foods_bc,O_FM_A_UNIT_SALES_MONTH_CANNED_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0717,fm_a_unit_sales_month_frozen_foods_wa,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0718,fm_a_unit_sales_month_frozen_foods_ca,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0719,fm_a_unit_sales_month_frozen_foods_or,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0720,fm_a_unit_sales_month_frozen_foods_bc,O_FM_A_UNIT_SALES_MONTH_FROZEN_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,2,2,1,planned_not_executed
A_foodmart_deep,A_FM_S0721,fm_a_category_state_profitability_beer_and_wine_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0722,fm_a_category_state_profitability_beer_and_wine_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0723,fm_a_category_state_profitability_beer_and_wine_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0724,fm_a_category_state_profitability_beer_and_wine_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_BEER_AND_WINE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0725,fm_a_category_state_profitability_dairy_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0726,fm_a_category_state_profitability_dairy_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0727,fm_a_category_state_profitability_dairy_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0728,fm_a_category_state_profitability_dairy_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_DAIRY_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0729,fm_a_category_state_profitability_produce_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0730,fm_a_category_state_profitability_produce_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0731,fm_a_category_state_profitability_produce_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0732,fm_a_category_state_profitability_produce_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_PRODUCE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0733,fm_a_category_state_profitability_snack_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0734,fm_a_category_state_profitability_snack_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0735,fm_a_category_state_profitability_snack_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0736,fm_a_category_state_profitability_snack_foods_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_SNACK_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0737,fm_a_category_state_profitability_canned_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0738,fm_a_category_state_profitability_canned_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0739,fm_a_category_state_profitability_canned_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0740,fm_a_category_state_profitability_canned_foods_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_CANNED_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0741,fm_a_category_state_profitability_frozen_foods_wa,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0742,fm_a_category_state_profitability_frozen_foods_ca,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0743,fm_a_category_state_profitability_frozen_foods_or,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0744,fm_a_category_state_profitability_frozen_foods_bc,O_FM_A_CATEGORY_STATE_PROFITABILITY_FROZEN_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,3,2,2,planned_not_executed
A_foodmart_deep,A_FM_S0745,fm_a_coverage_and_guard_mix_beer_and_wine_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0746,fm_a_coverage_and_guard_mix_beer_and_wine_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0747,fm_a_coverage_and_guard_mix_beer_and_wine_or,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0748,fm_a_coverage_and_guard_mix_beer_and_wine_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_BEER_AND_WINE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0749,fm_a_coverage_and_guard_mix_dairy_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0750,fm_a_coverage_and_guard_mix_dairy_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0751,fm_a_coverage_and_guard_mix_dairy_or,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0752,fm_a_coverage_and_guard_mix_dairy_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_DAIRY_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0753,fm_a_coverage_and_guard_mix_produce_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0754,fm_a_coverage_and_guard_mix_produce_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0755,fm_a_coverage_and_guard_mix_produce_or,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0756,fm_a_coverage_and_guard_mix_produce_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_PRODUCE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0757,fm_a_coverage_and_guard_mix_snack_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0758,fm_a_coverage_and_guard_mix_snack_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0759,fm_a_coverage_and_guard_mix_snack_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0760,fm_a_coverage_and_guard_mix_snack_foods_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_SNACK_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0761,fm_a_coverage_and_guard_mix_canned_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0762,fm_a_coverage_and_guard_mix_canned_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0763,fm_a_coverage_and_guard_mix_canned_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0764,fm_a_coverage_and_guard_mix_canned_foods_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_CANNED_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0765,fm_a_coverage_and_guard_mix_frozen_foods_wa,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0766,fm_a_coverage_and_guard_mix_frozen_foods_ca,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0767,fm_a_coverage_and_guard_mix_frozen_foods_or,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0768,fm_a_coverage_and_guard_mix_frozen_foods_bc,O_FM_A_COVERAGE_AND_GUARD_MIX_FROZEN_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,4,3,2,planned_not_executed
A_foodmart_deep,A_FM_S0769,fm_a_sales_profit_month_beer_and_wine_wa,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0770,fm_a_sales_profit_month_beer_and_wine_ca,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0771,fm_a_sales_profit_month_beer_and_wine_or,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0772,fm_a_sales_profit_month_beer_and_wine_bc,O_FM_A_SALES_PROFIT_MONTH_BEER_AND_WINE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0773,fm_a_sales_profit_month_dairy_wa,O_FM_A_SALES_PROFIT_MONTH_DAIRY_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0774,fm_a_sales_profit_month_dairy_ca,O_FM_A_SALES_PROFIT_MONTH_DAIRY_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0775,fm_a_sales_profit_month_dairy_or,O_FM_A_SALES_PROFIT_MONTH_DAIRY_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0776,fm_a_sales_profit_month_dairy_bc,O_FM_A_SALES_PROFIT_MONTH_DAIRY_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0777,fm_a_sales_profit_month_produce_wa,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0778,fm_a_sales_profit_month_produce_ca,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0779,fm_a_sales_profit_month_produce_or,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0780,fm_a_sales_profit_month_produce_bc,O_FM_A_SALES_PROFIT_MONTH_PRODUCE_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0781,fm_a_sales_profit_month_snack_foods_wa,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0782,fm_a_sales_profit_month_snack_foods_ca,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0783,fm_a_sales_profit_month_snack_foods_or,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0784,fm_a_sales_profit_month_snack_foods_bc,O_FM_A_SALES_PROFIT_MONTH_SNACK_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0785,fm_a_sales_profit_month_canned_foods_wa,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0786,fm_a_sales_profit_month_canned_foods_ca,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0787,fm_a_sales_profit_month_canned_foods_or,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0788,fm_a_sales_profit_month_canned_foods_bc,O_FM_A_SALES_PROFIT_MONTH_CANNED_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0789,fm_a_sales_profit_month_frozen_foods_wa,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_WA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0790,fm_a_sales_profit_month_frozen_foods_ca,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_CA,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0791,fm_a_sales_profit_month_frozen_foods_or,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_OR,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
A_foodmart_deep,A_FM_S0792,fm_a_sales_profit_month_frozen_foods_bc,O_FM_A_SALES_PROFIT_MONTH_FROZEN_FOODS_BC,foodmart,foodmart,sql_direct,6,Q01|Q02|Q03|Q04|Q05|Q06,1,1,1,planned_not_executed
