scenario_id,query_id,query_role,expected_decision,query_hash,mdx
fm_a_unit_sales_month_dairy_wa,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,1c5c4d52b20a439a7e990aaa79155db5bce96cb7ee1765d0863663febe3f35fa,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,a94ccaa67adfc7c91d3821024ea4d9fb7d3a315dbcd446d52b102cd0e3b505a4,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,9e9fcc03ab75349fd1e35e521a30855696b429902c5dbff2152451daae52d109,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,26d1b5770588a1a6e72672a8de361fb4ede6c4f0e5bb1e99fb837934b6aaf523,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_unit_sales_month_dairy_wa,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,3f402d9e83491d9c700a34196301d3b67c4f53895b2e2eb3da1740875124ebb0,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,9b105625b5dcb32ce3f231e9b6c114c2b5bb368a378ddb1b54713d14c2f41ecb,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Guerrero])"
fm_a_unit_sales_month_dairy_wa,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,348d80f1fef14eac97e0feca0feaeaed7a55503b1cad61793e15fff6cb08ad5e,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,1c5c4d52b20a439a7e990aaa79155db5bce96cb7ee1765d0863663febe3f35fa,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,3508063a624075a0922bb546398f2eef63685addea7f20fe5f27e016fadc1205,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods], [Store].[Store State].[Guerrero])"
fm_a_unit_sales_month_dairy_wa,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_wa,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_unit_sales_month_dairy_ca,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,f7dc4ec6967e5331bf2201d790a1a57c4c8bd6f8c2d836b76eca571cfdea1621,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,f783de8464b0c6784f0e85f309dd2854e38473ebfecab72663691b45ac1aeae4,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,c3457ca99d16f977823f1c75356d55c0da7854bef92f18ac6cc25568b3307749,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,26d1b5770588a1a6e72672a8de361fb4ede6c4f0e5bb1e99fb837934b6aaf523,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_unit_sales_month_dairy_ca,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,4075f84662ead7a455dee37aeead9c53512813f3011c68ed052710d986965349,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Jams and Jellies], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,53c8da55566b2bcf245f458f42d1c0a9eeeccf544ca5f2e930f6905a95cf1482,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Yucatan])"
fm_a_unit_sales_month_dairy_ca,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,c3dad4ad4d165b324adf27d6df69c9e9b0dbadf5d5cada5b2e113b7c63ff0662,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,f7dc4ec6967e5331bf2201d790a1a57c4c8bd6f8c2d836b76eca571cfdea1621,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,ff6fca54269f2e40fa8b835d37bed5db32ddb056141da07a430ab8a8655d0a02,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Jams and Jellies], [Store].[Store State].[Yucatan])"
fm_a_unit_sales_month_dairy_ca,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,1d3f65f6dbac1a0e1fae595c9a379d5a6d582724fe6b33178efb0d790eaea63b,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_ca,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,3837139f0567b9893734486678908cdb9bb9925decf7d2fc7d86514dde80b9f7,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_unit_sales_month_dairy_or,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,622f23eb543b6e3ff73430a0118f8b73e34a9d574c598640bba844c84f1e3b24,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,71a0f9ff7af3948eb536d5279989029c34bf83fa4272ed26b598807ed5b0ff2f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,100ccb84794eeebf800d44a3b8206668e094c3fe5b83d034d028879ca78b0875,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,28c1c33051dd358e2b0e4adbf4129ee9a9c107fb45b8e141de7a0a0a5fe15a5f,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,26d1b5770588a1a6e72672a8de361fb4ede6c4f0e5bb1e99fb837934b6aaf523,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_unit_sales_month_dairy_or,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,018989911ac3474c5ae36b51712f829caf9bc3e8ba7e7883593e52208ec7766a,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Starchy Foods], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,2ad5c10a7d8eda44ba006a4f86d110428b6115b6a090adaf2b27e1adc3fa0ce7,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Sinaloa])"
fm_a_unit_sales_month_dairy_or,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,1af2ad9c11aaf7e11b8b6c5552f232b29e0b7e112960682c112aa2d565a3f71f,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,622f23eb543b6e3ff73430a0118f8b73e34a9d574c598640bba844c84f1e3b24,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,417042f8374ea1e65993dde2cb56a0950c8b1930b2de46399e1344d0fe9aa56a,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Starchy Foods], [Store].[Store State].[Sinaloa])"
fm_a_unit_sales_month_dairy_or,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,4b1dacb5a46b6bee6603dbe8de4d3d572907a47f0c6551aa52721a4d0e3816b4,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_or,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,2e2feed8b24e72c7090f9ff558561d90d773534174d8175cc06504a2a9dc4a94,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[OR])"
fm_a_unit_sales_month_dairy_bc,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,88cc7e38dbd5f3daec05849acdee6d86162fb35159e3aca372994fb247325a8c,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,ea831bd9faaddd27dee87c3d60e3a1744f660c5d140e4023476b3d080ee0f541,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,25b8f232ba150120485d2104c197e226aca2f370257d125f0f1c92cc38221ee5,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,42980fdc04a60b2e1f0afaa5bd20d1422e9978ed02cd3bc07985a3f81849f22a,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,26d1b5770588a1a6e72672a8de361fb4ede6c4f0e5bb1e99fb837934b6aaf523,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_unit_sales_month_dairy_bc,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,fe884d90fc2bb7edd4623b7df03744f63c199723272f47f1d19df0d3ae693ae9,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Carousel], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,afe426ccb05e80ddf3f012ded9bada13413ef7b24079c36383d49de900fd6a31,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Campeche])"
fm_a_unit_sales_month_dairy_bc,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,c3a51bf042def8fbf13687a6c0d1158a22f4c4ff831ffd411e3ebd1818c19174,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,88cc7e38dbd5f3daec05849acdee6d86162fb35159e3aca372994fb247325a8c,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,d571ec5d4f8184311d908260b6bc1d133d957517b23a1f0568d5cdbe7935e84f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Carousel], [Store].[Store State].[Campeche])"
fm_a_unit_sales_month_dairy_bc,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,0002192a54cd2f15e4e5a10b65f298483b738dccf30b92a03e939b206356af87,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_dairy_bc,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,a3e6674b4c41196db78d92cd2b1ed7ce66dd78053b177974a36f9eca5edda591,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[BC])"
fm_a_unit_sales_month_produce_wa,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,115e9ea992bb4ea9985b68dc505a80307a1475a6ad8586a433ce1ab4cfdd2912,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,488b0aa1d09a2e172a4fa02108a1ced610282b6df18e85d91058ff8774c1065a,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,fd1be7c97feeb6cca6a647ff32d8562880711b3cee1969caacba85c2a07e4275,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,9e9fcc03ab75349fd1e35e521a30855696b429902c5dbff2152451daae52d109,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,8ae3994b365a94516671a88c08e7c0b8970d4f500af02048cd5216d1c4abea04,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce])"
fm_a_unit_sales_month_produce_wa,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,09224712bc8ef9ba9b9111ceb2f1a3d4502a762013b401e18780e871019a4da1,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Meat], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,d749d953128d5571ef15d111e461f2488a282b6e54917a58d08cd5ead1bacec1,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[DF])"
fm_a_unit_sales_month_produce_wa,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,59fd826a17e4647f60697b7bf9a8f0749c3d4d6970e039a6f04c2692da552fbf,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,115e9ea992bb4ea9985b68dc505a80307a1475a6ad8586a433ce1ab4cfdd2912,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,66ee62581745155fe830db75f12b34ff613d759bedd3d66ff852196b003e335f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Meat], [Store].[Store State].[DF])"
fm_a_unit_sales_month_produce_wa,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,61fb96e2df8db7b072c257329ee8f3ea727ff3e316365886e4c6a2032166fea1,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_wa,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,69d3ea90c53ba81627fae76d0c56eacfd167e827bd04f9fab773a3ba05e8bdda,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[WA])"
fm_a_unit_sales_month_produce_ca,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,f78cc31fcbdc111af0b8c4715523d2928a6d9e9b35b8d7449ff2ba90a1b4b2be,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[CA])"
fm_a_unit_sales_month_produce_ca,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,64948aafa08ce7b957ea4785bd403a91f43c4710afc56d0edd5f4d00b0e567b0,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[CA])"
fm_a_unit_sales_month_produce_ca,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,6b3a3edad6074bb6a8d10f1fe451d38cb0264d27529c46cc2cee81b3a5be0457,"SELECT {[Measures].[Unit Sales], [Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[CA])"
fm_a_unit_sales_month_produce_ca,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,c3457ca99d16f977823f1c75356d55c0da7854bef92f18ac6cc25568b3307749,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[CA])"
fm_a_unit_sales_month_produce_ca,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,8ae3994b365a94516671a88c08e7c0b8970d4f500af02048cd5216d1c4abea04,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce])"
fm_a_unit_sales_month_produce_ca,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,f360b4672b3eeaf100e33f7913c4efa6b2eea165b73f95b23e940163e23ee8c5,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Eggs], [Store].[Store State].[CA])"
fm_a_unit_sales_month_produce_ca,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,e6b24376cc8c6e98faea97bf39105af632961a07c253d2e8878829e9dff0b594,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Produce], [Store].[Store State].[Jalisco])"
