scenario_file,scenario_id,query_id,query_role,expected_decision,query_hash,query_text_len,query_text_preview
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,11460d18d079fb4febde1b8c21d0e3fafcd5a5cd2c25e8cb92349dfbc232f536,196,"/* MCAD_CTX_0B5E7292AD62100D */ SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[BC])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,be66addc7197f90eaec84df0bc1fd6fc477263bcefd31432072900466d980469,247,"/* MCAD_CTX_4B8C11474C90BBDD */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], "
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,5426f41b95a0787e6ec4664c425aaf17ece55a1b1a5f7de2b87ed99fabde19c5,214,"/* MCAD_CTX_23044307C72BC0C9 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Product].[Product Category].[Frozen Foods]}) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[BC])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,48f0e701f267a7e8052ecbb1acac60a5f76b0a74785e1b106be83be21bfb54b2,209,"/* MCAD_CTX_4488A8DAACB9A81C */ SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[BC]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,80bb0221ea63943613f90ad7e91cc8ed6b5feba2aea4d0aacaa0e3c8f34e7718,210,"/* MCAD_CTX_584FF31ECA25F633 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[BC]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Carousel])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,53e09d1f874caf7efd610edc40194e42dde8841afc61cbafc8fd88d306f1f677,220,"/* MCAD_CTX_13B5FBF233C05B6A */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Campeche]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,7cf1d0896e8a6bd56e806ad18ea292973f284074463a3c375d1672d6eda35ec0,200,"/* MCAD_CTX_DAA955EA0213207A */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[BC])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,c79fda0fbd6731bf8a995b734f95d5ea34ab84a4754f2c084d8f7050c8c4799a,201,"/* MCAD_CTX_73234F4AF607641B */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[BC])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,82e19971cb252fb83a5c4dae80dcb168e531d58c0a5ea639645a32d7ae982713,215,"/* MCAD_CTX_DF659DA8A20101DE */ SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Campeche]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Carousel])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,f8f334cd0a840aca815c2fdd402a117395f5787168d2e428bf9e9bbdd96e4ec4,265,"/* MCAD_CTX_E3D39B6BB8D7E3C3 */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, CrossJoin(CrossJoin([Time].[Year].Members, {[Product].[Product Category].[Frozen Foods]}), {[Sto"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_bc.json,fm_a_category_state_profitability_frozen_foods_bc,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,7d4513805900c398eb043215f34a3ab1b05348117e036624be09b8f4ea71cf64,200,"/* MCAD_CTX_88D8CE814E10F603 */ SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[BC])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,3e93df02093652ce5e3a1f91a040d27777512a30afcfa78ffc87406da785a3af,201,"/* MCAD_CTX_E2506390269AB828 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,99c0f9de5515390a5871982bbbd08a1f2d0cddb83c2ec0e100f21b015060edf3,196,"/* MCAD_CTX_73C1D8D0474A7C4F */ SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,c89dac95385822cba47aecb6de253f3e70c90bc2da79654b66d77da9ab94e2c6,247,"/* MCAD_CTX_A4921EB5A087C720 */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], "
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,4fea3dabbbbbb8ce2d7b96b6e04efaf1c05fa669e0cf58847e954f6e0b1475f7,214,"/* MCAD_CTX_743A17D8ABAA3A4B */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Product].[Product Category].[Frozen Foods]}) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,3cd850ea2ef1b24af2c92d95bb16f6dc5dc2e773329afd57767723eda9e0153a,209,"/* MCAD_CTX_E7AC41BFCCC71E00 */ SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[CA]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,0dd809147db3d7cbf354759dc82d5c53cd75b3697b5edb1adf40c60b30959b01,218,"/* MCAD_CTX_46C5E35BE46BA70B */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[CA]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Jams and Jellies])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,74a26c749068558174d058ff1880a8cc6d62942c7bad3222dedaca4228c38775,219,"/* MCAD_CTX_C870022F66AD64B5 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Yucatan]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,36fb174dd7c4764a325da059f0963a188a3c49f5f49c3bcaa9f68cb2f87c00da,200,"/* MCAD_CTX_FF397FD2A0492F49 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,3e93df02093652ce5e3a1f91a040d27777512a30afcfa78ffc87406da785a3af,201,"/* MCAD_CTX_E2506390269AB828 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,afc137c441b5225e5641002df8d1110ad4877e553f3e50b5af552e5248c8a4f7,222,"/* MCAD_CTX_275C49A2B5268068 */ SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Yucatan]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Jams and Jellies"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,39746846da0f72427b54339586ed12a89c17a54751d5d24cc373bf5b7f3bb56f,265,"/* MCAD_CTX_7F1A43D7588AB5D7 */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, CrossJoin(CrossJoin([Time].[Year].Members, {[Product].[Product Category].[Frozen Foods]}), {[Sto"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_ca.json,fm_a_category_state_profitability_frozen_foods_ca,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,9210254a416cc8c9fdbee3376cfbb1314ca44838ecb6d9c290a439d43afdb328,200,"/* MCAD_CTX_650F3469762C7DC1 */ SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[CA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,8827a7e1b2d72daf5b34586d6313dab8da524815eb379aed487802bd7d6b06e3,201,"/* MCAD_CTX_64310FA1D20DD201 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,624a2974a36ce3ebbc74bab1ff02118cf5ddae3637a8edc6535448bb11642163,196,"/* MCAD_CTX_C2840F743817B73F */ SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,b6308c0931054f793603c04e0d28624535bcbc2fa6037de439fad16261a2d2ac,247,"/* MCAD_CTX_04D660456CEC5241 */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], "
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,dfb665e526674ed74c8b9e97b1b01bea75d537a2193ccd500aca1c6a5b3bc46b,214,"/* MCAD_CTX_2C8F1ECE775E05AB */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Product].[Product Category].[Frozen Foods]}) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,6c6c73e3ac6d5015a92baed85ef350873101bc318d48aa913ee07a0615d40440,209,"/* MCAD_CTX_2E78DBD6C3DABA33 */ SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[OR]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,df34dbb7ccf4002a001bcfcda94bf84482dd90200a76425bbb14a0bb17de1acd,215,"/* MCAD_CTX_06655C0E1291DF0D */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[OR]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Starchy Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,fc1b056ed53f9820c634e2b7fa96889ef82246a8ba09f47b875c5f4815bf5c63,219,"/* MCAD_CTX_9CAFFECC24674E59 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Sinaloa]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,72165132730e9dba3318584a8bd0badd4a76970b94921cbb9e799da0bcd6e31b,200,"/* MCAD_CTX_332340486D2CEB7B */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,8827a7e1b2d72daf5b34586d6313dab8da524815eb379aed487802bd7d6b06e3,201,"/* MCAD_CTX_64310FA1D20DD201 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,a10f058788da6b9310a9fd61fb6da2c0678585a246ec383ba648e9f3320ebad4,219,"/* MCAD_CTX_A894D8AAD124EDC6 */ SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Sinaloa]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Starchy Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,ca62edfb298ec5ad4968155b7e9963cbe7c059caba6c1b1d3eae74c7d8090b1a,265,"/* MCAD_CTX_91F918CC18CAE30E */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, CrossJoin(CrossJoin([Time].[Year].Members, {[Product].[Product Category].[Frozen Foods]}), {[Sto"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_or.json,fm_a_category_state_profitability_frozen_foods_or,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,58bddba845a8a0afb288688ab134b30de82b539ef26310938f83072feb451494,200,"/* MCAD_CTX_5E8FDDA56F7427B9 */ SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[OR])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,1c39531d712b2dada864bece8710a76d2c275c7b531264cba29aec0e01d93424,201,"/* MCAD_CTX_88E7D5B1D20045A8 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[WA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,78f6ea9869d358dc7d5bab46a65fa778c9e2ad922a3d1908bc70d0c868df6b1b,196,"/* MCAD_CTX_003F41C70971B5A3 */ SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[WA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,976a9341c420a668137df2215781559ba33bb0853f1e6c21e0b38061c13f2ba6,247,"/* MCAD_CTX_8D21474AA5EDE7A2 */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], "
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,cff6f9b9ed502743635585f7bd311b47fb5a12d02df38075c9f4d38e533f4eef,214,"/* MCAD_CTX_E82E55751F91718F */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Product].[Product Category].[Frozen Foods]}) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[WA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,9064ec3b1c63692892b26ae06aa3cfe1db0a4cb124f0de5e7c89f7409b4c9e0e,209,"/* MCAD_CTX_9131D371622B0BD3 */ SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[WA]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,b796b493c54df3c0592585793e7b09fff6234be5532d86f1497a9f1b65964ec5,214,"/* MCAD_CTX_7DBCBDA22039B468 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[WA]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,f6a5902b439282dc38a2b73f8b4e1309a90ca356b6e82b3deca293337c34332b,220,"/* MCAD_CTX_826672413FDE4656 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Guerrero]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,f61dee53d6fffffb655c1a4875f4ab6e726aa7be369b0669a82eaeb038ae09c5,200,"/* MCAD_CTX_CB277808CDADB122 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[WA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,1c39531d712b2dada864bece8710a76d2c275c7b531264cba29aec0e01d93424,201,"/* MCAD_CTX_88E7D5B1D20045A8 */ SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[WA])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,25e7853532eba53b337ea434c501727d5f78a0a13c075bd497b38536d7151a58,219,"/* MCAD_CTX_E7859A044B14A712 */ SELECT {[Measures].[Unit Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, {[Store].[Store State].[Guerrero]}) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods])"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,ae110e86054aa77dfe025f4ed04cad142b391c5ff7dc6c426455054077f7d59a,265,"/* MCAD_CTX_D8A5EBEE74C2C1AE */ SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, CrossJoin(CrossJoin([Time].[Year].Members, {[Product].[Product Category].[Frozen Foods]}), {[Sto"
experiments/article/real_execution/foodmart_campaign_a_library/scenarios/fm_a_category_state_profitability_frozen_foods_wa.json,fm_a_category_state_profitability_frozen_foods_wa,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,4bfc2947c6c77273a59d25c0d616ddccec829832ae205a5ef00399132de38f6c,200,"/* MCAD_CTX_2043C63516B3B076 */ SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Frozen Foods], [Store].[Store State].[WA])"
